Country,Region,City,Vehicle Plate
Italy,Molise,Isernia,MOIS_1
Italy,Molise,Isernia,MOIS_2
Italy,Molise,Isernia,MOIS_3
Italy,Molise,Provincia di Isernia,MOPR_1
Italy,Molise,Provincia di Isernia,MOPR_2
Italy,Molise,Provincia di Isernia,MOPR_3
Italy,Molise,Ururi,MOUR_1
Italy,Molise,Ururi,MOUR_2
Italy,Molise,Ururi,MOUR_3
Italy,Molise,Pescolanciano,MOPE_1
Italy,Molise,Pescolanciano,MOPE_2
Italy,Molise,Pescolanciano,MOPE_3
Italy,Molise,San Martino in Pensilis,MOSA_1
Italy,Molise,San Martino in Pensilis,MOSA_2
Italy,Molise,San Martino in Pensilis,MOSA_3
Italy,Molise,Toro,MOTO_1
Italy,Molise,Toro,MOTO_2
Italy,Molise,Toro,MOTO_3
Italy,Molise,Campolieto,MOCA_1
Italy,Molise,Campolieto,MOCA_2
Italy,Molise,Campolieto,MOCA_3
Italy,Friuli–Venezia Giulia,Camino al Tagliamento,FRCA_1
Italy,Friuli–Venezia Giulia,Camino al Tagliamento,FRCA_2
Italy,Friuli–Venezia Giulia,Camino al Tagliamento,FRCA_3
Italy,Friuli–Venezia Giulia,Mediis,FRME_1
Italy,Friuli–Venezia Giulia,Mediis,FRME_2
Italy,Friuli–Venezia Giulia,Mediis,FRME_3
Italy,Friuli–Venezia Giulia,Fanna,FRFA_1
Italy,Friuli–Venezia Giulia,Fanna,FRFA_2
Italy,Friuli–Venezia Giulia,Fanna,FRFA_3
Italy,Friuli–Venezia Giulia,Morsano,FRMO_1
Italy,Friuli–Venezia Giulia,Morsano,FRMO_2
Italy,Friuli–Venezia Giulia,Morsano,FRMO_3
Italy,Friuli–Venezia Giulia,Sagrado,FRSA_1
Italy,Friuli–Venezia Giulia,Sagrado,FRSA_2
Italy,Friuli–Venezia Giulia,Sagrado,FRSA_3
Italy,Friuli–Venezia Giulia,Ovaro,FROV_1
Italy,Friuli–Venezia Giulia,Ovaro,FROV_2
Italy,Friuli–Venezia Giulia,Ovaro,FROV_3
Italy,Friuli–Venezia Giulia,San Pietro al Natisone,FRSA_1
Italy,Friuli–Venezia Giulia,San Pietro al Natisone,FRSA_2
Italy,Friuli–Venezia Giulia,San Pietro al Natisone,FRSA_3
Italy,Friuli–Venezia Giulia,Cercivento,FRCE_1
Italy,Friuli–Venezia Giulia,Cercivento,FRCE_2
Italy,Friuli–Venezia Giulia,Cercivento,FRCE_3
Italy,Friuli–Venezia Giulia,Porpetto,FRPO_1
Italy,Friuli–Venezia Giulia,Porpetto,FRPO_2
Italy,Friuli–Venezia Giulia,Porpetto,FRPO_3
Italy,Friuli–Venezia Giulia,Treppo Carnico,FRTR_1
Italy,Friuli–Venezia Giulia,Treppo Carnico,FRTR_2
Italy,Friuli–Venezia Giulia,Treppo Carnico,FRTR_3
Italy,Aosta Valley,Jovencan,AOJO_1
Italy,Aosta Valley,Jovencan,AOJO_2
Italy,Aosta Valley,Jovencan,AOJO_3
Italy,Aosta Valley,Cogne,AOCO_1
Italy,Aosta Valley,Cogne,AOCO_2
Italy,Aosta Valley,Cogne,AOCO_3
Italy,Aosta Valley,Paquier,AOPA_1
Italy,Aosta Valley,Paquier,AOPA_2
Italy,Aosta Valley,Paquier,AOPA_3
Italy,Aosta Valley,Ville Sur Sarre,AOVI_1
Italy,Aosta Valley,Ville Sur Sarre,AOVI_2
Italy,Aosta Valley,Ville Sur Sarre,AOVI_3
Italy,Aosta Valley,Allein,AOAL_1
Italy,Aosta Valley,Allein,AOAL_2
Italy,Aosta Valley,Allein,AOAL_3
Italy,Aosta Valley,Emarese,AOEM_1
Italy,Aosta Valley,Emarese,AOEM_2
Italy,Aosta Valley,Emarese,AOEM_3
Italy,Aosta Valley,Issogne,AOIS_1
Italy,Aosta Valley,Issogne,AOIS_2
Italy,Aosta Valley,Issogne,AOIS_3
Italy,Aosta Valley,Rhemes-Notre-Dame,AORH_1
Italy,Aosta Valley,Rhemes-Notre-Dame,AORH_2
Italy,Aosta Valley,Rhemes-Notre-Dame,AORH_3
Italy,Aosta Valley,Berriat,AOBE_1
Italy,Aosta Valley,Berriat,AOBE_2
Italy,Aosta Valley,Berriat,AOBE_3
Italy,Aosta Valley,La Salle,AOLA_1
Italy,Aosta Valley,La Salle,AOLA_2
Italy,Aosta Valley,La Salle,AOLA_3
Italy,Ravenna,Alfonsine,RAAL_1
Italy,Ravenna,Alfonsine,RAAL_2
Italy,Ravenna,Alfonsine,RAAL_3
Italy,Ravenna,Bagnacavallo,RABA_1
Italy,Ravenna,Bagnacavallo,RABA_2
Italy,Ravenna,Bagnacavallo,RABA_3
Italy,Ravenna,Cotignola,RACO_1
Italy,Ravenna,Cotignola,RACO_2
Italy,Ravenna,Cotignola,RACO_3
Italy,Ravenna,Castel Bolognese,RACA_1
Italy,Ravenna,Castel Bolognese,RACA_2
Italy,Ravenna,Castel Bolognese,RACA_3
Italy,Ravenna,Brisighella,RABR_1
Italy,Ravenna,Brisighella,RABR_2
Italy,Ravenna,Brisighella,RABR_3
Italy,Ravenna,Ravenna,RARA_1
Italy,Ravenna,Ravenna,RARA_2
Italy,Ravenna,Ravenna,RARA_3
Italy,Ravenna,Sant'Agata sul Santerno,RASA_1
Italy,Ravenna,Sant'Agata sul Santerno,RASA_2
Italy,Ravenna,Sant'Agata sul Santerno,RASA_3
Italy,Ravenna,Russi,RARU_1
Italy,Ravenna,Russi,RARU_2
Italy,Ravenna,Russi,RARU_3
Italy,Ravenna,Lugo,RALU_1
Italy,Ravenna,Lugo,RALU_2
Italy,Ravenna,Lugo,RALU_3
Italy,Ravenna,Bagnara di Romagna,RABA_1
Italy,Ravenna,Bagnara di Romagna,RABA_2
Italy,Ravenna,Bagnara di Romagna,RABA_3
Japan,Nara Prefecture,Gojō,NAGO_1
Japan,Nara Prefecture,Gojō,NAGO_2
Japan,Nara Prefecture,Gojō,NAGO_3
Japan,Nara Prefecture,Uda Shi,NAUD_1
Japan,Nara Prefecture,Uda Shi,NAUD_2
Japan,Nara Prefecture,Uda Shi,NAUD_3
Japan,Nara Prefecture,Tenri,NATE_1
Japan,Nara Prefecture,Tenri,NATE_2
Japan,Nara Prefecture,Tenri,NATE_3
Japan,Nara Prefecture,Gojō-shi,NAGO_1
Japan,Nara Prefecture,Gojō-shi,NAGO_2
Japan,Nara Prefecture,Gojō-shi,NAGO_3
Japan,Nara Prefecture,Kashihara-shi,NAKA_1
Japan,Nara Prefecture,Kashihara-shi,NAKA_2
Japan,Nara Prefecture,Kashihara-shi,NAKA_3
Japan,Nara Prefecture,Ikoma,NAIK_1
Japan,Nara Prefecture,Ikoma,NAIK_2
Japan,Nara Prefecture,Ikoma,NAIK_3
Japan,Nara Prefecture,Nara-shi,NANA_1
Japan,Nara Prefecture,Nara-shi,NANA_2
Japan,Nara Prefecture,Nara-shi,NANA_3
Japan,Nara Prefecture,Haibara-akanedai,NAHA_1
Japan,Nara Prefecture,Haibara-akanedai,NAHA_2
Japan,Nara Prefecture,Haibara-akanedai,NAHA_3
Japan,Nara Prefecture,Yamatokōriyama-shi,NAYA_1
Japan,Nara Prefecture,Yamatokōriyama-shi,NAYA_2
Japan,Nara Prefecture,Yamatokōriyama-shi,NAYA_3
Japan,Nara Prefecture,Tenri-shi,NATE_1
Japan,Nara Prefecture,Tenri-shi,NATE_2
Japan,Nara Prefecture,Tenri-shi,NATE_3
Japan,Tokushima Prefecture,Anan Shi,TOAN_1
Japan,Tokushima Prefecture,Anan Shi,TOAN_2
Japan,Tokushima Prefecture,Anan Shi,TOAN_3
Japan,Tokushima Prefecture,Awa-shi,TOAW_1
Japan,Tokushima Prefecture,Awa-shi,TOAW_2
Japan,Tokushima Prefecture,Awa-shi,TOAW_3
Japan,Tokushima Prefecture,Katsuura Gun,TOKA_1
Japan,Tokushima Prefecture,Katsuura Gun,TOKA_2
Japan,Tokushima Prefecture,Katsuura Gun,TOKA_3
Japan,Tokushima Prefecture,Wakimachi,TOWA_1
Japan,Tokushima Prefecture,Wakimachi,TOWA_2
Japan,Tokushima Prefecture,Wakimachi,TOWA_3
Japan,Tokushima Prefecture,Naruto-shi,TONA_1
Japan,Tokushima Prefecture,Naruto-shi,TONA_2
Japan,Tokushima Prefecture,Naruto-shi,TONA_3
Japan,Tokushima Prefecture,Tokushima Shi,TOTO_1
Japan,Tokushima Prefecture,Tokushima Shi,TOTO_2
Japan,Tokushima Prefecture,Tokushima Shi,TOTO_3
Japan,Tokushima Prefecture,Mima Shi,TOMI_1
Japan,Tokushima Prefecture,Mima Shi,TOMI_2
Japan,Tokushima Prefecture,Mima Shi,TOMI_3
Japan,Tokushima Prefecture,Tokushima,TOTO_1
Japan,Tokushima Prefecture,Tokushima,TOTO_2
Japan,Tokushima Prefecture,Tokushima,TOTO_3
Japan,Tokushima Prefecture,Ikedachō,TOIK_1
Japan,Tokushima Prefecture,Ikedachō,TOIK_2
Japan,Tokushima Prefecture,Ikedachō,TOIK_3
Japan,Tokushima Prefecture,Miyoshi Shi,TOMI_1
Japan,Tokushima Prefecture,Miyoshi Shi,TOMI_2
Japan,Tokushima Prefecture,Miyoshi Shi,TOMI_3
Japan,Nagasaki Prefecture,Fukuechō,NAFU_1
Japan,Nagasaki Prefecture,Fukuechō,NAFU_2
Japan,Nagasaki Prefecture,Fukuechō,NAFU_3
Japan,Nagasaki Prefecture,Ōmura,NAŌM_1
Japan,Nagasaki Prefecture,Ōmura,NAŌM_2
Japan,Nagasaki Prefecture,Ōmura,NAŌM_3
Japan,Nagasaki Prefecture,Matsuura Shi,NAMA_1
Japan,Nagasaki Prefecture,Matsuura Shi,NAMA_2
Japan,Nagasaki Prefecture,Matsuura Shi,NAMA_3
Japan,Nagasaki Prefecture,Gotō Shi,NAGO_1
Japan,Nagasaki Prefecture,Gotō Shi,NAGO_2
Japan,Nagasaki Prefecture,Gotō Shi,NAGO_3
Japan,Nagasaki Prefecture,Saikai-shi,NASA_1
Japan,Nagasaki Prefecture,Saikai-shi,NASA_2
Japan,Nagasaki Prefecture,Saikai-shi,NASA_3
Japan,Nagasaki Prefecture,Isahaya,NAIS_1
Japan,Nagasaki Prefecture,Isahaya,NAIS_2
Japan,Nagasaki Prefecture,Isahaya,NAIS_3
Japan,Nagasaki Prefecture,Tsushima Shi,NATS_1
Japan,Nagasaki Prefecture,Tsushima Shi,NATS_2
Japan,Nagasaki Prefecture,Tsushima Shi,NATS_3
Japan,Nagasaki Prefecture,Nagasaki-shi,NANA_1
Japan,Nagasaki Prefecture,Nagasaki-shi,NANA_2
Japan,Nagasaki Prefecture,Nagasaki-shi,NANA_3
Japan,Nagasaki Prefecture,Hirado Shi,NAHI_1
Japan,Nagasaki Prefecture,Hirado Shi,NAHI_2
Japan,Nagasaki Prefecture,Hirado Shi,NAHI_3
Japan,Nagasaki Prefecture,Iki Shi,NAIK_1
Japan,Nagasaki Prefecture,Iki Shi,NAIK_2
Japan,Nagasaki Prefecture,Iki Shi,NAIK_3
Japan,Wakayama Prefecture,Arida Shi,WAAR_1
Japan,Wakayama Prefecture,Arida Shi,WAAR_2
Japan,Wakayama Prefecture,Arida Shi,WAAR_3
Japan,Wakayama Prefecture,Gobō,WAGO_1
Japan,Wakayama Prefecture,Gobō,WAGO_2
Japan,Wakayama Prefecture,Gobō,WAGO_3
Japan,Wakayama Prefecture,Iwade Shi,WAIW_1
Japan,Wakayama Prefecture,Iwade Shi,WAIW_2
Japan,Wakayama Prefecture,Iwade Shi,WAIW_3
Japan,Wakayama Prefecture,Wakayama,WAWA_1
Japan,Wakayama Prefecture,Wakayama,WAWA_2
Japan,Wakayama Prefecture,Wakayama,WAWA_3
Japan,Wakayama Prefecture,Tanabe-shi,WATA_1
Japan,Wakayama Prefecture,Tanabe-shi,WATA_2
Japan,Wakayama Prefecture,Tanabe-shi,WATA_3
Japan,Wakayama Prefecture,Shingū,WASH_1
Japan,Wakayama Prefecture,Shingū,WASH_2
Japan,Wakayama Prefecture,Shingū,WASH_3
Japan,Wakayama Prefecture,Kinokawa Shi,WAKI_1
Japan,Wakayama Prefecture,Kinokawa Shi,WAKI_2
Japan,Wakayama Prefecture,Kinokawa Shi,WAKI_3
Japan,Wakayama Prefecture,Kōya,WAKŌ_1
Japan,Wakayama Prefecture,Kōya,WAKŌ_2
Japan,Wakayama Prefecture,Kōya,WAKŌ_3
Japan,Wakayama Prefecture,Hashimoto,WAHA_1
Japan,Wakayama Prefecture,Hashimoto,WAHA_2
Japan,Wakayama Prefecture,Hashimoto,WAHA_3
Japan,Wakayama Prefecture,Wakayama Shi,WAWA_1
Japan,Wakayama Prefecture,Wakayama Shi,WAWA_2
Japan,Wakayama Prefecture,Wakayama Shi,WAWA_3
Japan,Miyazaki Prefecture,Ebino-shi,MIEB_1
Japan,Miyazaki Prefecture,Ebino-shi,MIEB_2
Japan,Miyazaki Prefecture,Ebino-shi,MIEB_3
Japan,Miyazaki Prefecture,Hyūga-shi,MIHY_1
Japan,Miyazaki Prefecture,Hyūga-shi,MIHY_2
Japan,Miyazaki Prefecture,Hyūga-shi,MIHY_3
Japan,Miyazaki Prefecture,Kushima Shi,MIKU_1
Japan,Miyazaki Prefecture,Kushima Shi,MIKU_2
Japan,Miyazaki Prefecture,Kushima Shi,MIKU_3
Japan,Miyazaki Prefecture,Takanabe,MITA_1
Japan,Miyazaki Prefecture,Takanabe,MITA_2
Japan,Miyazaki Prefecture,Takanabe,MITA_3
Japan,Miyazaki Prefecture,Nichinan Shi,MINI_1
Japan,Miyazaki Prefecture,Nichinan Shi,MINI_2
Japan,Miyazaki Prefecture,Nichinan Shi,MINI_3
Japan,Miyazaki Prefecture,Saito-shi,MISA_1
Japan,Miyazaki Prefecture,Saito-shi,MISA_2
Japan,Miyazaki Prefecture,Saito-shi,MISA_3
Japan,Miyazaki Prefecture,Miyazaki,MIMI_1
Japan,Miyazaki Prefecture,Miyazaki,MIMI_2
Japan,Miyazaki Prefecture,Miyazaki,MIMI_3
Japan,Miyazaki Prefecture,Nobeoka-shi,MINO_1
Japan,Miyazaki Prefecture,Nobeoka-shi,MINO_2
Japan,Miyazaki Prefecture,Nobeoka-shi,MINO_3
Japan,Miyazaki Prefecture,Kobayashi,MIKO_1
Japan,Miyazaki Prefecture,Kobayashi,MIKO_2
Japan,Miyazaki Prefecture,Kobayashi,MIKO_3
Japan,Miyazaki Prefecture,Miyazaki-shi,MIMI_1
Japan,Miyazaki Prefecture,Miyazaki-shi,MIMI_2
Japan,Miyazaki Prefecture,Miyazaki-shi,MIMI_3
Mexico,Veracruz de Ignacio de la Llave,Laguna de Farfán,VELA_1
Mexico,Veracruz de Ignacio de la Llave,Laguna de Farfán,VELA_2
Mexico,Veracruz de Ignacio de la Llave,Laguna de Farfán,VELA_3
Mexico,Veracruz de Ignacio de la Llave,Fredepo,VEFR_1
Mexico,Veracruz de Ignacio de la Llave,Fredepo,VEFR_2
Mexico,Veracruz de Ignacio de la Llave,Fredepo,VEFR_3
Mexico,Veracruz de Ignacio de la Llave,Zacamixtle,VEZA_1
Mexico,Veracruz de Ignacio de la Llave,Zacamixtle,VEZA_2
Mexico,Veracruz de Ignacio de la Llave,Zacamixtle,VEZA_3
Mexico,Veracruz de Ignacio de la Llave,El Cocuite,VEEL_1
Mexico,Veracruz de Ignacio de la Llave,El Cocuite,VEEL_2
Mexico,Veracruz de Ignacio de la Llave,El Cocuite,VEEL_3
Mexico,Veracruz de Ignacio de la Llave,La Isla de Chapachapa,VELA_1
Mexico,Veracruz de Ignacio de la Llave,La Isla de Chapachapa,VELA_2
Mexico,Veracruz de Ignacio de la Llave,La Isla de Chapachapa,VELA_3
Mexico,Veracruz de Ignacio de la Llave,San Miguel Tlalpoalán,VESA_1
Mexico,Veracruz de Ignacio de la Llave,San Miguel Tlalpoalán,VESA_2
Mexico,Veracruz de Ignacio de la Llave,San Miguel Tlalpoalán,VESA_3
Mexico,Veracruz de Ignacio de la Llave,Zapoapan,VEZA_1
Mexico,Veracruz de Ignacio de la Llave,Zapoapan,VEZA_2
Mexico,Veracruz de Ignacio de la Llave,Zapoapan,VEZA_3
Mexico,Veracruz de Ignacio de la Llave,Colonia el Renacimiento,VECO_1
Mexico,Veracruz de Ignacio de la Llave,Colonia el Renacimiento,VECO_2
Mexico,Veracruz de Ignacio de la Llave,Colonia el Renacimiento,VECO_3
Mexico,Veracruz de Ignacio de la Llave,Buenos Aires,VEBU_1
Mexico,Veracruz de Ignacio de la Llave,Buenos Aires,VEBU_2
Mexico,Veracruz de Ignacio de la Llave,Buenos Aires,VEBU_3
Mexico,Veracruz de Ignacio de la Llave,El Potrero,VEEL_1
Mexico,Veracruz de Ignacio de la Llave,El Potrero,VEEL_2
Mexico,Veracruz de Ignacio de la Llave,El Potrero,VEEL_3
Mexico,Michoacán de Ocampo,Pueblo Viejo,MIPU_1
Mexico,Michoacán de Ocampo,Pueblo Viejo,MIPU_2
Mexico,Michoacán de Ocampo,Pueblo Viejo,MIPU_3
Mexico,Michoacán de Ocampo,La Mira Tumbiscatio,MILA_1
Mexico,Michoacán de Ocampo,La Mira Tumbiscatio,MILA_2
Mexico,Michoacán de Ocampo,La Mira Tumbiscatio,MILA_3
Mexico,Michoacán de Ocampo,Coahuayana de Hidalgo,MICO_1
Mexico,Michoacán de Ocampo,Coahuayana de Hidalgo,MICO_2
Mexico,Michoacán de Ocampo,Coahuayana de Hidalgo,MICO_3
Mexico,Michoacán de Ocampo,San Felipe los Alzati (Colonia Nueva),MISA_1
Mexico,Michoacán de Ocampo,San Felipe los Alzati (Colonia Nueva),MISA_2
Mexico,Michoacán de Ocampo,San Felipe los Alzati (Colonia Nueva),MISA_3
Mexico,Michoacán de Ocampo,Coahuayana Viejo,MICO_1
Mexico,Michoacán de Ocampo,Coahuayana Viejo,MICO_2
Mexico,Michoacán de Ocampo,Coahuayana Viejo,MICO_3
Mexico,Michoacán de Ocampo,Uspero,MIUS_1
Mexico,Michoacán de Ocampo,Uspero,MIUS_2
Mexico,Michoacán de Ocampo,Uspero,MIUS_3
Mexico,Michoacán de Ocampo,Santiago Puriatzícuaro,MISA_1
Mexico,Michoacán de Ocampo,Santiago Puriatzícuaro,MISA_2
Mexico,Michoacán de Ocampo,Santiago Puriatzícuaro,MISA_3
Mexico,Michoacán de Ocampo,Santa Catarina,MISA_1
Mexico,Michoacán de Ocampo,Santa Catarina,MISA_2
Mexico,Michoacán de Ocampo,Santa Catarina,MISA_3
Mexico,Michoacán de Ocampo,Pichátaro,MIPI_1
Mexico,Michoacán de Ocampo,Pichátaro,MIPI_2
Mexico,Michoacán de Ocampo,Pichátaro,MIPI_3
Mexico,Michoacán de Ocampo,Fraccionamiento Ex-Hacienda el Refugio,MIFR_1
Mexico,Michoacán de Ocampo,Fraccionamiento Ex-Hacienda el Refugio,MIFR_2
Mexico,Michoacán de Ocampo,Fraccionamiento Ex-Hacienda el Refugio,MIFR_3
Mexico,Sinaloa,La Concepción,SILA_1
Mexico,Sinaloa,La Concepción,SILA_2
Mexico,Sinaloa,La Concepción,SILA_3
Mexico,Sinaloa,Las Brisas,SILA_1
Mexico,Sinaloa,Las Brisas,SILA_2
Mexico,Sinaloa,Las Brisas,SILA_3
Mexico,Sinaloa,El Verde,SIEL_1
Mexico,Sinaloa,El Verde,SIEL_2
Mexico,Sinaloa,El Verde,SIEL_3
Mexico,Sinaloa,Pericos,SIPE_1
Mexico,Sinaloa,Pericos,SIPE_2
Mexico,Sinaloa,Pericos,SIPE_3
Mexico,Sinaloa,Bachomobampo Número Dos,SIBA_1
Mexico,Sinaloa,Bachomobampo Número Dos,SIBA_2
Mexico,Sinaloa,Bachomobampo Número Dos,SIBA_3
Mexico,Sinaloa,Guamúchil,SIGU_1
Mexico,Sinaloa,Guamúchil,SIGU_2
Mexico,Sinaloa,Guamúchil,SIGU_3
Mexico,Sinaloa,Naranjo,SINA_1
Mexico,Sinaloa,Naranjo,SINA_2
Mexico,Sinaloa,Naranjo,SINA_3
Mexico,Sinaloa,Siqueros,SISI_1
Mexico,Sinaloa,Siqueros,SISI_2
Mexico,Sinaloa,Siqueros,SISI_3
Mexico,Sinaloa,El Habal,SIEL_1
Mexico,Sinaloa,El Habal,SIEL_2
Mexico,Sinaloa,El Habal,SIEL_3
Mexico,Sinaloa,La Presita,SILA_1
Mexico,Sinaloa,La Presita,SILA_2
Mexico,Sinaloa,La Presita,SILA_3
Mexico,Nayarit,Las Varas,NALA_1
Mexico,Nayarit,Las Varas,NALA_2
Mexico,Nayarit,Las Varas,NALA_3
Mexico,Nayarit,San Juan Bautista,NASA_1
Mexico,Nayarit,San Juan Bautista,NASA_2
Mexico,Nayarit,San Juan Bautista,NASA_3
Mexico,Nayarit,Aquiles Serdán,NAAQ_1
Mexico,Nayarit,Aquiles Serdán,NAAQ_2
Mexico,Nayarit,Aquiles Serdán,NAAQ_3
Mexico,Nayarit,La Cantera,NALA_1
Mexico,Nayarit,La Cantera,NALA_2
Mexico,Nayarit,La Cantera,NALA_3
Mexico,Nayarit,El Llano,NAEL_1
Mexico,Nayarit,El Llano,NAEL_2
Mexico,Nayarit,El Llano,NAEL_3
Mexico,Nayarit,Zapotán,NAZA_1
Mexico,Nayarit,Zapotán,NAZA_2
Mexico,Nayarit,Zapotán,NAZA_3
Mexico,Nayarit,Navarrete,NANA_1
Mexico,Nayarit,Navarrete,NANA_2
Mexico,Nayarit,Navarrete,NANA_3
Mexico,Nayarit,Camalotita,NACA_1
Mexico,Nayarit,Camalotita,NACA_2
Mexico,Nayarit,Camalotita,NACA_3
Mexico,Nayarit,San Juan de Abajo,NASA_1
Mexico,Nayarit,San Juan de Abajo,NASA_2
Mexico,Nayarit,San Juan de Abajo,NASA_3
Mexico,Nayarit,Pantanal,NAPA_1
Mexico,Nayarit,Pantanal,NAPA_2
Mexico,Nayarit,Pantanal,NAPA_3
Mexico,Colima,Cuyutlán,COCU_1
Mexico,Colima,Cuyutlán,COCU_2
Mexico,Colima,Cuyutlán,COCU_3
Mexico,Colima,Ixtlahuacán,COIX_1
Mexico,Colima,Ixtlahuacán,COIX_2
Mexico,Colima,Ixtlahuacán,COIX_3
Mexico,Colima,Pueblo Juárez (La Magdalena),COPU_1
Mexico,Colima,Pueblo Juárez (La Magdalena),COPU_2
Mexico,Colima,Pueblo Juárez (La Magdalena),COPU_3
Mexico,Colima,Piscila,COPI_1
Mexico,Colima,Piscila,COPI_2
Mexico,Colima,Piscila,COPI_3
Mexico,Colima,Cofradía,COCO_1
Mexico,Colima,Cofradía,COCO_2
Mexico,Colima,Cofradía,COCO_3
Mexico,Colima,Manzanillo,COMA_1
Mexico,Colima,Manzanillo,COMA_2
Mexico,Colima,Manzanillo,COMA_3
Mexico,Colima,La Central,COLA_1
Mexico,Colima,La Central,COLA_2
Mexico,Colima,La Central,COLA_3
Mexico,Colima,Comala,COCO_1
Mexico,Colima,Comala,COCO_2
Mexico,Colima,Comala,COCO_3
Mexico,Colima,Venustiano Carranza,COVE_1
Mexico,Colima,Venustiano Carranza,COVE_2
Mexico,Colima,Venustiano Carranza,COVE_3
Mexico,Colima,Cofradía de Juárez,COCO_1
Mexico,Colima,Cofradía de Juárez,COCO_2
Mexico,Colima,Cofradía de Juárez,COCO_3
Netherlands,Utrecht,Veenendaal,UTVE_1
Netherlands,Utrecht,Veenendaal,UTVE_2
Netherlands,Utrecht,Veenendaal,UTVE_3
Netherlands,Utrecht,Werkhoven,UTWE_1
Netherlands,Utrecht,Werkhoven,UTWE_2
Netherlands,Utrecht,Werkhoven,UTWE_3
Netherlands,Utrecht,Abcoude,UTAB_1
Netherlands,Utrecht,Abcoude,UTAB_2
Netherlands,Utrecht,Abcoude,UTAB_3
Netherlands,Utrecht,Wijk bij Duurstede,UTWI_1
Netherlands,Utrecht,Wijk bij Duurstede,UTWI_2
Netherlands,Utrecht,Wijk bij Duurstede,UTWI_3
Netherlands,Utrecht,Baarn,UTBA_1
Netherlands,Utrecht,Baarn,UTBA_2
Netherlands,Utrecht,Baarn,UTBA_3
Netherlands,Utrecht,Stichtse Vecht,UTST_1
Netherlands,Utrecht,Stichtse Vecht,UTST_2
Netherlands,Utrecht,Stichtse Vecht,UTST_3
Netherlands,Utrecht,Groenekan,UTGR_1
Netherlands,Utrecht,Groenekan,UTGR_2
Netherlands,Utrecht,Groenekan,UTGR_3
Netherlands,Utrecht,De Hagen,UTDE_1
Netherlands,Utrecht,De Hagen,UTDE_2
Netherlands,Utrecht,De Hagen,UTDE_3
Netherlands,Utrecht,Leusden,UTLE_1
Netherlands,Utrecht,Leusden,UTLE_2
Netherlands,Utrecht,Leusden,UTLE_3
Netherlands,Utrecht,Woerden,UTWO_1
Netherlands,Utrecht,Woerden,UTWO_2
Netherlands,Utrecht,Woerden,UTWO_3
Netherlands,Overijssel,Tuk,OVTU_1
Netherlands,Overijssel,Tuk,OVTU_2
Netherlands,Overijssel,Tuk,OVTU_3
Netherlands,Overijssel,Wijhe,OVWI_1
Netherlands,Overijssel,Wijhe,OVWI_2
Netherlands,Overijssel,Wijhe,OVWI_3
Netherlands,Overijssel,Almelo,OVAL_1
Netherlands,Overijssel,Almelo,OVAL_2
Netherlands,Overijssel,Almelo,OVAL_3
Netherlands,Overijssel,Raalte,OVRA_1
Netherlands,Overijssel,Raalte,OVRA_2
Netherlands,Overijssel,Raalte,OVRA_3
Netherlands,Overijssel,Borne,OVBO_1
Netherlands,Overijssel,Borne,OVBO_2
Netherlands,Overijssel,Borne,OVBO_3
Netherlands,Overijssel,Woolde,OVWO_1
Netherlands,Overijssel,Woolde,OVWO_2
Netherlands,Overijssel,Woolde,OVWO_3
Netherlands,Overijssel,Frankhuis,OVFR_1
Netherlands,Overijssel,Frankhuis,OVFR_2
Netherlands,Overijssel,Frankhuis,OVFR_3
Netherlands,Overijssel,Deventer,OVDE_1
Netherlands,Overijssel,Deventer,OVDE_2
Netherlands,Overijssel,Deventer,OVDE_3
Netherlands,Overijssel,Zwolle,OVZW_1
Netherlands,Overijssel,Zwolle,OVZW_2
Netherlands,Overijssel,Zwolle,OVZW_3
Netherlands,Overijssel,Losser,OVLO_1
Netherlands,Overijssel,Losser,OVLO_2
Netherlands,Overijssel,Losser,OVLO_3
Netherlands,Bonaire,Dorp Tera Kora,BODO_1
Netherlands,Bonaire,Dorp Tera Kora,BODO_2
Netherlands,Bonaire,Dorp Tera Kora,BODO_3
Netherlands,Bonaire,The Bottom,BOTH_1
Netherlands,Bonaire,The Bottom,BOTH_2
Netherlands,Bonaire,The Bottom,BOTH_3
Netherlands,Bonaire,Boven Bolivia,BOBO_1
Netherlands,Bonaire,Boven Bolivia,BOBO_2
Netherlands,Bonaire,Boven Bolivia,BOBO_3
Netherlands,Bonaire,Zion's Hill,BOZI_1
Netherlands,Bonaire,Zion's Hill,BOZI_2
Netherlands,Bonaire,Zion's Hill,BOZI_3
Netherlands,Bonaire,Oranjestad,BOOR_1
Netherlands,Bonaire,Oranjestad,BOOR_2
Netherlands,Bonaire,Oranjestad,BOOR_3
Netherlands,Bonaire,St. Johns,BOST_1
Netherlands,Bonaire,St. Johns,BOST_2
Netherlands,Bonaire,St. Johns,BOST_3
Netherlands,Bonaire,Rincon,BORI_1
Netherlands,Bonaire,Rincon,BORI_2
Netherlands,Bonaire,Rincon,BORI_3
Netherlands,Bonaire,Windwardside,BOWI_1
Netherlands,Bonaire,Windwardside,BOWI_2
Netherlands,Bonaire,Windwardside,BOWI_3
Netherlands,North Holland,Schagen,NOSC_1
Netherlands,North Holland,Schagen,NOSC_2
Netherlands,North Holland,Schagen,NOSC_3
Netherlands,North Holland,Graft,NOGR_1
Netherlands,North Holland,Graft,NOGR_2
Netherlands,North Holland,Graft,NOGR_3
